URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
B0_748,78,13,ISO-8859-1,Microsoft-IIS/7.5,11.0,US,WA,13/09/2000 0:00,29/08/2016 0:00,62,0,3,4725,66,65,97272,5023,66,4.0,0
B0_99,78,16,ISO-8859-1,MI,2743.0,US,CA,24/02/1996 0:00,18/01/2017 0:00,23,5,11,2106,27,31,6415,2410,27,4.0,0
B0_1072,79,13,ISO-8859-1,Microsoft-IIS/8.5,1245.0,US,Arkansas,23/06/1999 0:00,12/06/2015 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1121,79,14,ISO-8859-1,None,6748.0,CA,QC,24/10/1996 0:00,24/08/2015 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1223,79,9,UTF-8,None,53420.0,US,NJ,26/05/1994 0:00,21/05/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1355,79,15,UTF-8,Apache-Coyote/1.1,46887.0,US,Washington,16/09/2004 0:00,28/03/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_269,79,16,ISO-8859-1,Roxen/5.4.98-r2,11593.0,US,IL,2/03/2000 0:00,3/03/2017 0:00,13,1,3,1763,19,19,2308,2233,19,6.0,0
B0_1086,80,16,UTF-8,None,7240.0,US,California,4/02/1996 0:00,10/08/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1094,80,12,UTF-8,Apache,471.0,US,CA,23/07/2004 0:00,4/03/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_129,80,12,UTF-8,GSE,38149.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,41,0,5,3333,45,43,42229,3715,45,4.0,0
B0_2077,80,17,ISO-8859-1,nginx/1.2.1,8619.0,BY,--,17/05/2004 0:00,2/03/2017 0:00,22,18,3,3156,22,15,4966,3156,22,0.0,0
B0_2145,80,14,us-ascii,Microsoft-HTTPAPI/2.0,324.0,None,None,5/06/2003 0:00,26/11/2014 0:00,5,4,2,498,5,7,438,498,5,0.0,0
B0_756,80,11,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,CA,8/09/2003 0:00,3/03/2017 0:00,33,10,8,3764,41,23,7356,4412,41,8.0,0
B0_849,80,13,UTF-8,GSE,11326.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_878,80,12,iso-8859-1,Apache,236.0,US,AZ,10/03/1998 0:00,5/03/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_101,81,14,UTF-8,GSE,10527.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,75,8,16,7388,79,76,65108,7734,79,4.0,0
B0_118,81,18,iso-8859-1,Apache/2.2.15 (CentOS),213.0,US,OK,7/07/1999 0:00,24/05/2016 0:00,11,6,1,2088,15,15,7459,2388,15,4.0,0
B0_2311,81,16,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,UT,5/02/1999 0:00,16/06/2014 0:00,2,2,1,276,2,3,184,276,2,0.0,0
B0_519,81,13,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,NY,25/02/2005 0:00,27/12/2015 0:00,16,1,2,2074,22,27,10646,2540,22,6.0,0
B0_83,81,12,ISO-8859-1,Apache,4897.0,US,Florida,20/08/2000 0:00,25/02/2017 0:00,47,3,8,3718,51,47,44519,4064,51,4.0,0
B0_2051,82,13,ISO-8859-1,nginx/1.10.1,8521.0,PA,PANAMA,3/03/2004 0:00,31/03/2017 0:00,8,3,6,696,8,9,574,696,8,0.0,0
B0_2060,82,17,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,WA,10/11/1994 0:00,8/10/2014 0:00,5,4,2,498,5,6,376,498,5,0.0,0
B0_228,82,17,ISO-8859-1,Apache/2.4.7 (Ubuntu),9101.0,None,None,11/10/2005 0:00,10/12/2016 0:00,20,6,5,2638,28,25,6137,3208,28,8.0,0
B0_382,82,13,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,Florida,2/10/2007 0:00,20/07/2014 0:00,31,26,6,3286,37,45,28351,3776,37,6.0,0
B0_77,82,18,UTF-8,GSE,53520.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,45,2,5,3565,49,49,58127,3903,49,4.0,0
B0_210,83,21,UTF-8,nginx/1.6.2,2034.0,US,CO,2/04/2009 0:00,21/03/2017 0:00,22,8,7,1628,26,25,14894,1944,26,4.0,0
B0_423,83,15,UTF-8,GSE,34930.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,29,0,3,2523,33,34,44807,2881,33,4.0,0
B0_488,83,19,ISO-8859-1,Apache/2.2.22 (Debian),5866.0,AE,Dubai,10/12/2010 0:00,11/10/2016 0:00,9,0,3,1165,15,16,1673,1673,15,6.0,0
B0_752,83,13,ISO-8859-1,nginx,162.0,US,Minnesota,5/11/1996 5:00,29/08/2016 20:58,24,3,7,2676,28,20,3594,3000,28,4.0,0
B0_806,83,17,UTF-8,Apache-Coyote/1.1,46886.0,None,None,16/09/2004 0:00,28/03/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
M0_63,84,15,UTF-8,Apache/2.2.22 (Debian),11323.0,US,Washington,8/03/2003 0:00,9/03/2017 0:00,25,0,5,2262,29,27,33205,2588,29,4.0,1
B0_1071,84,17,UTF-8,Apache,12773.0,US,UTAH,12/08/2005 0:00,12/08/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1385,84,12,ISO-8859-1,Apache/2.2.15 (CentOS),23412.0,US,Arizona,9/02/2005 0:00,2/02/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1394,84,15,utf-8,Apache,8326.0,US,Texas,23/11/1998 0:00,24/04/2015 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2225,84,14,UTF-8,GSE,11243.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,11,11,7,834,11,13,894,834,11,0.0,0
M0_61,85,13,UTF-8,Apache/2.2.22 (Debian),8364.0,US,Washington,14/03/2004 0:00,15/03/2017 0:00,37,0,8,3630,43,40,34113,4118,43,6.0,1
B0_2256,85,15,UTF-8,GSE,27976.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,7,7,3,582,7,9,632,582,7,0.0,0
B0_1352,86,17,UTF-8,Apache,58.0,US,MI,19/05/2016 0:00,26/09/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2075,86,16,utf-8,Apache/2.4.25,3500.0,US,Arizona,24/05/2006 0:00,6/10/2016 0:00,30,8,9,2296,30,11,688,2296,30,0.0,0
B0_2196,86,17,utf-8,None,959.0,US,WA,12/02/2000 0:00,16/08/2016 0:00,10,9,8,804,10,13,826,804,10,0.0,0
B0_340,86,13,ISO-8859-1,Roxen/5.4.98-r2,13747.0,US,IL,3/05/2004 0:00,4/05/2016 0:00,20,0,2,2487,26,18,2587,2979,26,6.0,0
B0_430,86,16,UTF-8,GSE,14291.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,67,4,10,6257,71,53,51527,6619,71,4.0,0
B0_958,86,16,UTF-8,Apache/2.2.15 (CentOS),15108.0,US,CA,15/04/2002 0:00,13/04/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_122,87,13,UTF-8,mw2180.codfw.wmnet,15187.0,US,CA,13/01/2001 0:12,12/12/2015 10:16,26,22,1,4523,32,34,26400,4979,32,6.0,0
B0_407,87,15,utf-8,Microsoft-IIS/7.5,9083.0,US,va,29/04/1994 0:00,30/08/2013 0:00,14,0,5,1482,20,18,8797,1914,20,6.0,0
B0_508,87,14,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,KS,7/07/1997 0:00,5/07/2016 0:00,17,6,10,1457,21,20,2112,1781,21,4.0,0
B0_589,87,16,UTF-8,nginx,30824.0,US,CA,5/03/1994 0:00,2/02/2017 0:00,17,9,2,3124,23,21,9563,3564,23,6.0,0
B0_892,87,16,UTF-8,GSE,48831.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1006,88,14,us-ascii,Microsoft-HTTPAPI/2.0,257.0,US,NY,22/05/1995 0:00,21/04/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2022,88,15,iso-8859-1,None,411.0,US,WV,23/04/1996 0:00,26/03/2017 0:00,12,4,9,936,12,14,904,936,12,0.0,0
B0_2306,88,17,utf-8,Microsoft-IIS/7.5,9084.0,US,va,29/04/1994 0:00,30/08/2013 0:00,8,8,1,1008,8,8,486,1008,8,0.0,0
B0_42,88,15,UTF-8,Pizza/pepperoni,13776.0,US,WA,16/11/1994 0:00,28/10/2015 0:00,20,2,8,2133,24,26,17337,2437,24,4.0,0
B0_591,88,13,utf-8,Apache,33799.0,US,NY,27/01/1995 0:00,24/01/2017 0:00,84,32,4,7350,90,110,143113,7830,90,6.0,0
B0_785,88,16,utf-8,Microsoft-IIS/7.5,9083.0,US,va,29/04/1994 0:00,30/08/2013 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2017,89,12,utf-8,None,30193.0,US,GA,9/08/1994 0:00,23/06/2016 0:00,25,13,8,1818,25,7,438,1818,25,0.0,0
B0_2159,89,13,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,CA,19/05/2003 0:00,10/10/2016 0:00,6,2,5,516,6,4,246,516,6,0.0,0
B0_2175,89,14,utf-8,Microsoft-IIS/8.5,246324.0,None,None,None,None,7,6,2,786,7,7,432,786,7,0.0,0
B0_2178,89,16,utf-8,cloudflare-nginx,0.0,US,IL,12/12/1990 0:00,8/06/2015 0:00,6,3,2,564,6,4,244,564,6,0.0,0
B0_336,89,17,UTF-8,GSE,37836.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,55,6,14,4155,59,53,45079,4533,59,4.0,0
B0_672,89,15,utf-8,Apache,19856.0,US,NY,18/01/1994 0:00,21/10/2016 0:00,73,58,6,6789,79,89,110553,7245,79,6.0,0
B0_2255,90,16,UTF-8,nginx/1.9.13,40605.0,US,TX,2/07/1999 0:00,9/03/2015 0:00,7,4,4,630,7,9,568,630,7,0.0,0
B0_2273,90,17,iso-8859-1,Apache,392.0,US,New York,17/03/2009 0:00,7/04/2016 0:00,7,3,3,606,7,4,244,606,7,0.0,0
B0_621,90,16,utf-8,nginx,19793.0,US,IL,25/07/1995 0:00,22/03/2017 0:00,38,1,9,3432,42,48,64807,3754,42,4.0,0
B0_533,91,17,UTF-8,GSE,38155.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,39,0,2,3223,43,41,42120,3597,43,4.0,0
B0_645,91,14,UTF-8,Apache,9406.0,IE,CO. DUBLIN,11/08/2009 0:00,4/03/2017 0:00,13,3,6,1591,17,15,1936,1931,17,4.0,0
B0_821,91,19,UTF-8,Apache/2.2.22,20.0,PH,Metro Manila,24/03/2005 0:00,13/03/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1093,92,19,UTF-8,Apache/2.4.7 (Ubuntu),5610.0,US,MI,8/07/1996 0:00,27/09/2012 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1324,92,18,UTF-8,Apache,30285.0,US,NY,29/03/1994 0:00,26/03/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_475,92,17,utf-8,Microsoft-IIS/7.5,9084.0,US,va,29/04/1994 0:00,30/08/2013 0:00,16,1,6,1607,22,18,1690,2055,22,6.0,0
B0_566,92,18,utf-8,Apache,11363.0,None,None,None,None,47,10,6,4576,55,52,49426,5282,55,8.0,0
B0_629,92,15,utf-8,None,37687.0,US,FL,1/02/1994 0:00,28/04/2016 0:00,11,0,3,1358,17,16,9432,1798,17,6.0,0
B0_826,92,16,utf-8,None,38483.0,US,FL,1/02/1994 0:00,28/04/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_139,93,19,ISO-8859-1,Microsoft-IIS/7.5,16479.0,US,va,29/04/1994 0:00,30/08/2013 0:00,41,28,6,5321,49,45,24126,5935,49,8.0,0
M0_168,94,20,UTF-8,Apache,58.0,US,Massachusetts,2/01/2016 0:00,13/02/2017 0:00,11,0,3,1260,19,17,2399,1850,19,8.0,1
B0_668,94,19,UTF-8,Apache/2.4.7 (Ubuntu),8404.0,US,Massachusetts,24/02/2008 18:32,25/02/2017 14:18,20,8,6,2976,26,23,8187,3476,26,6.0,0
B0_1183,95,14,utf-8,Microsoft-IIS/8.5,6783.0,GB,London,2/12/1997 0:00,16/11/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_185,95,19,ISO-8859-1,nginx,162.0,None,None,17/10/2008 0:00,24/03/2017 0:00,12,2,3,1316,14,22,16475,1468,14,2.0,0
B0_2094,95,15,us-ascii,Microsoft-HTTPAPI/2.0,324.0,None,None,None,None,8,7,4,636,8,9,630,636,8,0.0,0
B0_2209,95,19,ISO-8859-1,Varnish,9.0,US,DC,16/02/2010 0:00,11/02/2017 0:00,5,3,3,486,5,5,306,486,5,0.0,0
B0_1263,96,18,utf-8,nginx/1.8.0,55367.0,US,va,10/05/1996 0:00,9/04/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_805,96,15,ISO-8859-1,Varnish,9.0,US,DC,27/01/2007 0:00,22/01/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
M0_172,97,15,UTF-8,Apache/2.2.22 (Debian),8755.0,UY,Montevideo,8/06/2009 3:48,30/05/2016 18:18,3,0,2,198,3,6,384,198,3,0.0,1
M0_174,97,15,UTF-8,Apache/2.2.22 (Debian),8762.0,UY,Montevideo,8/06/2009 3:48,30/05/2016 18:18,3,0,2,198,3,6,384,198,3,0.0,1
B0_300,97,19,UTF-8,Apache,7778.0,None,None,None,None,19,3,4,1948,23,26,12186,2280,23,4.0,0
B0_673,97,15,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,PA,19/04/2003 0:00,26/09/2013 0:00,40,32,7,5024,46,37,15154,5500,46,6.0,0
B0_1208,98,19,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_355,98,16,utf-8,nginx,6730.0,US,CA,6/08/2002 0:00,5/08/2013 0:00,22,10,9,2784,28,30,14114,3312,28,6.0,0
B0_1134,99,14,ISO-8859-1,Apache/2.4.7 (Ubuntu),2743.0,US,IL,10/01/2000 0:00,8/11/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2234,99,16,UTF-8,Apache,12588.0,US,FLORIDA,17/05/2007 0:00,17/05/2016 0:00,4,3,2,432,4,5,310,432,4,0.0,0
B0_334,99,22,ISO-8859-1,Microsoft-IIS/7.5,2346.0,SC,Other,10/08/2016 0:00,13/08/2016 0:00,19,5,5,2137,23,29,17922,2425,23,4.0,0
B0_187,100,17,utf-8,Apache,14060.0,None,None,27/09/2000 0:00,26/07/2016 0:00,35,9,12,2820,43,28,3254,3428,43,8.0,0
B0_490,100,19,UTF-8,nginx/1.12.0,5272.0,CA,QUEBEC,3/01/2009 0:00,3/01/2017 0:00,27,0,2,3458,29,27,55407,3622,29,2.0,0
B0_214,101,20,utf-8,Microsoft-IIS/8.5,4678.0,US,DE,26/06/2007 0:00,24/04/2017 0:00,32,9,6,3327,38,32,10505,3769,38,6.0,0
B0_540,101,20,UTF-8,GSE,11833.0,US,CA,31/07/2000 0:00,29/06/2016 0:00,62,4,3,7415,68,72,93298,7975,68,6.0,0
B0_574,101,18,utf-8,nginx,27131.0,US,New York,1/03/1994 0:00,19/02/2017 0:00,61,51,6,6027,69,76,124751,6601,69,8.0,0
B0_763,101,19,UTF-8,Apache,54473.0,US,FL,13/12/1993 5:00,2/07/2015 17:44,47,0,2,4104,51,84,131895,4380,51,4.0,0
B0_1377,102,20,ISO-8859-1,Varnish,9.0,US,DC,16/02/2010 0:00,11/02/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_922,102,18,utf-8,None,24702.0,US,FL,1/02/1994 0:00,28/04/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1064,103,21,utf-8,Apache,15591.0,US,Washington,28/11/1994 0:00,21/03/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1199,103,17,utf-8,Apache-Coyote/1.1,15666.0,US,OH,30/10/2002 0:00,15/03/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1426,103,20,utf-8,Apache/2.2.15 (CentOS),10843.0,US,California,6/09/2005 0:00,13/08/2015 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1251,104,17,ISO-8859-1,Varnish,9.0,US,DC,7/11/2003 0:00,3/11/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2058,104,16,us-ascii,Microsoft-HTTPAPI/2.0,257.0,US,NY,18/03/1999 0:00,15/02/2016 0:00,4,3,2,432,4,5,310,432,4,0.0,0
M0_113,105,20,ISO-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,11230.0,None,None,None,None,22,0,3,2790,26,26,23294,3104,26,4.0,1
B0_114,105,21,UTF-8,Apache,26857.0,US,MO,3/09/1996 0:00,8/12/2016 0:00,39,3,4,3238,43,44,26870,3550,43,4.0,0
B0_2102,105,17,utf-8,Apache,14060.0,None,None,27/09/2000 0:00,26/07/2016 0:00,18,10,9,1212,18,11,682,1212,18,0.0,0
B0_1281,106,18,utf-8,None,65670.0,US,IL,19/12/1995 0:00,8/06/2015 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2249,106,18,UTF-8,Apache,75176.0,US,MA,23/03/1999 0:00,19/03/2016 0:00,7,5,5,630,7,8,508,630,7,0.0,0
B0_313,106,19,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,CO,27/01/2011 0:00,5/01/2017 0:00,18,13,4,3381,24,22,14656,3851,24,6.0,0
B0_526,106,19,UTF-8,Apache/2.4.7 (Ubuntu),15058.0,US,NY,29/03/1994 0:00,26/03/2017 0:00,54,3,5,5078,60,61,68512,5512,60,6.0,0
B0_925,106,22,UTF-8,nginx/1.8.0,6298.0,US,CA,13/01/1996 0:00,11/12/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2236,107,23,UTF-8,Apache,25886.0,US,NY,18/01/1994 0:00,21/10/2016 0:00,6,3,2,564,6,4,244,564,6,0.0,0
B0_1302,108,21,ISO-8859-1,nginx,162.0,US,CA,28/02/1994 5:00,16/01/2017 17:49,0,0,0,0,0,0,0,0,0,0.0,0
B0_851,109,20,ISO-8859-1,Varnish,9.0,US,DC,16/07/2007 0:00,12/07/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_872,109,18,utf-8,nginx/1.7.12,33481.0,US,FL,1/02/1994 0:00,28/04/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1034,110,21,UTF-8,Apache,42290.0,None,None,22/05/2009 0:00,7/05/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_46,110,15,ISO-8859-1,Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6,22264.0,US,Florida,10/03/2006 0:00,14/02/2016 0:00,8,4,3,822,12,13,1527,1178,12,4.0,0
B0_188,111,22,UTF-8,Apache/2,12027.0,PA,PANAMA,18/12/2006 0:00,25/11/2016 0:00,13,1,7,1524,17,12,1603,1844,17,4.0,0
B0_877,112,19,ISO-8859-1,nginx,162.0,us,California,10/09/1998 0:00,17/02/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1120,113,18,UTF-8,Apache,39517.0,US,MA,23/03/1999 0:00,19/03/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_2018,113,21,ISO-8859-1,Boston.com Frontend,16230.0,US,MA,26/06/1995 0:00,13/11/2013 0:00,7,6,3,606,7,9,595,606,7,0.0,0
B0_1135,114,17,ISO-8859-1,nginx,162.0,None,None,28/12/2007 0:00,21/02/2017 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_690,114,18,ISO-8859-1,None,36816.0,NL,Noord-Holland,8/02/1999 0:00,13/07/2014 0:00,59,47,11,6945,71,71,62932,7895,71,12.0,0
B0_135,115,20,UTF-8,Apache,10315.0,US,NY,18/01/1994 0:00,21/10/2016 0:00,13,3,3,1984,19,18,2183,2484,19,6.0,0
B0_257,116,18,us-ascii,Microsoft-HTTPAPI/2.0,324.0,CA,ON,13/02/1999 0:00,10/05/2016 0:00,24,0,4,2314,28,38,43123,2616,28,4.0,0
B0_452,117,19,UTF-8,Apache/2.2.15 (CentOS),6804.0,None,None,16/01/2008 0:00,2/03/2017 0:00,20,0,1,4317,24,22,21620,4637,24,4.0,0
B0_398,120,20,us-ascii,Microsoft-HTTPAPI/2.0,324.0,US,NJ,31/07/1997 0:00,12/11/2015 0:00,73,0,3,5466,77,78,97306,5774,77,4.0,0
B0_529,120,20,UTF-8,Apache,100163.0,US,MA,26/06/1995 0:00,13/11/2013 0:00,15,2,6,1692,19,18,1627,2012,19,4.0,0
B0_2149,122,23,UTF-8,My Arse,6121.0,US,Arizona,4/03/2006 0:00,14/01/2012 0:00,23,18,8,2126,23,20,1272,2126,23,0.0,0
B0_425,122,21,ISO-8859-1,Apache,892.0,None,None,1/11/2000 0:00,27/01/2017 0:00,21,2,7,3425,23,16,12391,3591,23,2.0,0
B0_1015,123,18,UTF-8,Apache,73927.0,US,MA,23/03/1999 0:00,19/03/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_422,123,21,UTF-8,Apache,20.0,US,CA,18/12/2008 0:00,19/12/2016 0:00,11,0,2,1344,15,13,1927,1652,15,4.0,0
B0_54,123,21,utf-8,Apache/2.4.7 (Ubuntu),5268.0,None,None,31/08/2003 0:00,31/03/2016 0:00,20,0,4,1675,22,6,456,1823,22,2.0,0
B0_2080,126,22,utf-8,Microsoft-IIS/7.5,9032.0,None,None,29/04/1999 0:00,29/03/2017 0:00,2,2,1,356,2,4,246,356,2,0.0,0
B0_719,126,19,utf-8,Apache/2.4.17 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.19,6244.0,CH,Zug,22/06/1998 0:00,20/05/2016 0:00,10,0,4,1368,16,15,3046,1850,16,6.0,0
B0_2226,128,25,UTF-8,Apache,29840.0,UK,None,18/04/1995 0:00,14/11/2016 0:00,4,3,2,432,4,7,432,432,4,0.0,0
B0_2072,129,18,UTF-8,Apache,52552.0,US,MA,23/03/1999 0:00,19/03/2016 0:00,9,3,5,702,9,4,244,702,9,0.0,0
B0_834,136,43,utf-8,None,649263.0,None,None,14/12/1999 0:00,27/05/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_1215,137,25,iso-8859-1,Apache/2,345.0,US,Arizona,28/01/2004 0:00,8/12/2016 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_84,139,21,utf-8,Apache/2.2.15 (Red Hat),35170.0,None,None,None,None,47,3,8,3718,51,47,44519,4064,51,4.0,0
B0_531,142,22,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,3929.0,US,IL,27/07/1995 0:00,8/06/2015 0:00,70,2,6,5398,74,68,137144,5740,74,4.0,0
B0_2233,143,22,ISO-8859-1,AkamaiGHost,374.0,US,DC,15/06/2006 0:00,22/06/2016 0:00,6,5,2,564,6,7,442,564,6,0.0,0
B0_412,144,21,utf-8,Apache,14060.0,None,None,27/09/2000 0:00,26/07/2016 0:00,21,0,4,2854,25,17,3490,3146,25,4.0,0
B0_216,145,31,UTF-8,None,38361.0,US,NY,10/08/1995 0:00,5/08/2016 0:00,10,3,3,1354,18,19,2517,2010,18,8.0,0
B0_221,146,24,UTF-8,nginx,11833.0,US,Arizona,13/07/1998 0:00,28/03/2017 0:00,29,20,8,4167,33,33,3181,4499,33,4.0,0
B0_1361,149,23,ISO-8859-1,None,6748.0,CA,Quebec,8/01/1997 0:00,2/06/2009 0:00,0,0,0,0,0,0,0,0,0,0.0,0
B0_755,154,21,UTF-8,None,11104.0,US,UT,29/07/1998 4:00,17/03/2016 4:34,33,10,8,3764,41,23,7356,4412,41,8.0,0
B0_62,160,29,UTF-8,None,36829.0,US,CA,14/08/1997 0:00,14/06/2016 0:00,19,3,7,2402,25,22,4491,2900,25,6.0,0
B0_2237,161,23,iso-8859-1,Apache/2.4.18 (Ubuntu),417.0,None,None,23/11/2010 0:00,20/11/2015 0:00,7,7,2,582,7,11,752,582,7,0.0,0
B0_156,183,29,ISO-8859-1,Microsoft-IIS/7.5; litigation_essentials.lexisnexis.com  9999,4890.0,US,NY,26/06/1997 0:00,18/11/2014 0:00,22,2,7,2062,30,26,8161,2742,30,8.0,0
B0_162,201,34,utf-8,Apache/2.2.16 (Debian),8904.0,US,FL,15/02/1999 0:00,15/07/2015 0:00,83,2,6,6631,87,89,132181,6945,87,4.0,0
B0_676,249,40,utf-8,Microsoft-IIS/8.5,24435.0,US,Wisconsin,14/11/2008 0:00,20/11/2013 0:00,19,6,11,2314,25,28,3039,2776,25,6.0,0
